source,eco_class,screening_reason,dye_raw,dye_name,dye_smiles,semiconductor,substrate,redox_couple,counter_electrode,electrolyte,voc_raw,jsc_raw,ff_raw,pce_percent,title,doi,date,journal,publisher
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,876,5.23,0.67,6.9,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,892,6.3,0.63,7.63,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,889,5.28,0.70,6.88,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,785,4.52,0.74,5.52,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,876,5.23,0.67,6.04,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,892,6.3,0.63,6.87,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,889,5.28,0.70,6.35,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,785,4.52,0.74,5.15,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,897,5.23,0.67,6.04,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,911,6.3,0.63,6.87,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,910,5.28,0.70,6.35,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,809,4.52,0.74,5.15,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,897,8.32,0.67,6.04,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,911,10.14,0.63,6.87,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,910,8.57,0.70,6.35,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,809,7.66,0.74,5.15,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,897,8.32,0.65,6.04,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,911,10.14,0.60,6.87,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,910,8.57,0.68,6.35,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,809,7.66,0.71,5.15,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,897,8.32,0.65,4.85,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,911,10.14,0.60,5.57,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,910,8.57,0.68,5.27,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,809,7.66,0.71,4.39,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,0.1,0.1,0.1,0.1,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,0.5,0.5,0.5,0.5,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1,1,1,1.0,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,909,1.23,0.79,9.38,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,931,1.33,0.74,9.74,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,914,1.29,0.82,10.24,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,911,1.35,0.77,10.03,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,984,1.23,0.79,9.38,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1000,1.33,0.74,9.74,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,978,1.29,0.82,10.24,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,980,1.35,0.77,10.03,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,984,6.21,0.79,9.38,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1000,6.76,0.74,9.74,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
